ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:493(_init_module_attrs)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:566(module_from_spec)
2,0.000,0.000,0.002,0.001,<frozen importlib._bootstrap>:666(_load_unlocked)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:1054(_find_spec)
2,0.000,0.000,0.002,0.001,<frozen importlib._bootstrap>:1120(_find_and_load_unlocked)
2,0.000,0.000,0.002,0.001,<frozen importlib._bootstrap>:1165(_find_and_load)
612,0.001,0.000,0.001,0.000,<frozen importlib._bootstrap>:1207(_handle_fromlist)
8,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:1026(__enter__)
8,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:1030(__exit__)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:920(find_spec)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:748(find_spec)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:357(__init__)
4,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:392(cached)
30,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:405(parent)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:413(has_location)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:198(cb)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:165(__init__)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:169(__enter__)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:173(__exit__)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:71(__init__)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:100(acquire)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap>:125(release)
6,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:84(_unpack_uint32)
18,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:126(_path_join)
4,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:132(_path_split)
10,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:140(_path_stat)
5,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:150(_path_is_mode_type)
5,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:159(_path_isfile)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:180(_path_isabs)
4,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:437(cache_from_source)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:567(_get_cached)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:642(_classify_pyc)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:675(_validate_timestamp_pyc)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:727(_compile_bytecode)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:778(spec_from_file_location)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:1599(_get_spec)
3,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:1604(find_spec)
3,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:1421(_path_importer_cache)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:1464(_get_spec)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:1496(find_spec)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:1146(path_stats)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:1097(__init__)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:1122(get_filename)
2,0.000,0.000,0.001,0.001,<frozen importlib._bootstrap_external>:1127(get_data)
2,0.000,0.000,0.001,0.001,<frozen importlib._bootstrap_external>:1007(get_code)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:931(create_module)
2,0.000,0.000,0.002,0.001,<frozen importlib._bootstrap_external>:934(exec_module)
2,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:599(_check_name_wrapper)
8,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:134(<genexpr>)
18,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:128(<listcomp>)
3,0.000,0.000,0.000,0.000,<frozen importlib._bootstrap_external>:67(_relax_case)
45563,0.018,0.000,0.044,0.000,<frozen abc>:117(__instancecheck__)
2644/2359,0.002,0.000,0.004,0.000,<frozen abc>:121(__subclasscheck__)
1,0.000,0.000,0.000,0.000,<frozen codecs>:1064(make_identity_dict)
1,0.000,0.000,0.000,0.000,<frozen codecs>:1072(<dictcomp>)
1,0.000,0.000,0.000,0.000,<frozen codecs>:309(__init__)
1,0.000,0.000,0.000,0.000,<frozen codecs>:319(decode)
1,0.000,0.000,0.000,0.000,<frozen codecs>:260(__init__)
1,0.000,0.000,0.000,0.000,<frozen codecs>:94(__new__)
2,0.000,0.000,0.000,0.000,<frozen _collections_abc>:78(_check_methods)
9,0.000,0.000,0.000,0.000,<frozen _collections_abc>:989(__iter__)
28,0.000,0.000,0.000,0.000,<frozen _collections_abc>:907(pop)
4246,0.002,0.000,0.002,0.000,<frozen _collections_abc>:859(__iter__)
1499,0.000,0.000,0.000,0.000,<frozen _collections_abc>:812(__init__)
140,0.000,0.000,0.001,0.000,<frozen _collections_abc>:771(get)
23,0.000,0.000,0.000,0.000,<frozen _collections_abc>:778(__contains__)
1499,0.001,0.000,0.001,0.000,<frozen _collections_abc>:790(items)
63,0.000,0.000,0.000,0.000,<frozen _collections_abc>:409(__subclasshook__)
1,0.000,0.000,0.000,0.000,<frozen _collections_abc>:381(__subclasshook__)
2,0.000,0.000,0.000,0.000,<frozen _collections_abc>:315(__subclasshook__)
4,0.000,0.000,0.000,0.000,<frozen _collections_abc>:283(__subclasshook__)
62,0.000,0.000,0.000,0.000,<frozen _collections_abc>:262(__subclasshook__)
2,0.000,0.000,0.000,0.000,<frozen genericpath>:16(exists)
1,0.000,0.000,0.000,0.000,<frozen genericpath>:39(isdir)
3,0.000,0.000,0.000,0.000,<frozen posixpath>:41(_get_sep)
2,0.000,0.000,0.000,0.000,<frozen posixpath>:71(join)
1,0.000,0.000,0.000,0.000,<frozen posixpath>:100(split)
1,0.000,0.000,0.000,0.000,<frozen posixpath>:229(expanduser)
1,0.000,0.000,0.000,0.000,<frozen os>:200(makedirs)
26,0.000,0.000,0.000,0.000,<frozen os>:773(getenv)
2,0.000,0.000,0.000,0.000,<frozen os>:1081(__subclasshook__)
135,0.000,0.000,0.000,0.000,<frozen os>:756(encode)
23,0.000,0.000,0.000,0.000,<frozen os>:760(decode)
135,0.000,0.000,0.000,0.000,<frozen os>:674(__getitem__)
54,0.000,0.000,0.001,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/core/fromnumeric.py:71(_wrapreduction)
32,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/core/_dtype.py:24(_kind_name)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/core/fromnumeric.py:53(_wrapfunc)
30,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/logging/__init__.py:1734(isEnabledFor)
32,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/core/numerictypes.py:357(issubdtype)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/tensorflow/python/types/trace.py:229(flatten)
5,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/core/numerictypes.py:229(obj2sctype)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/core/numeric.py:1380(<listcomp>)
54,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/core/fromnumeric.py:72(<dictcomp>)
137,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/core/numeric.py:2374(_array_equal_dispatcher)
54,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2974(_prod_dispatcher)
32,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/core/_dtype.py:330(_name_includes_bit_suffix)
64,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/core/numerictypes.py:283(issubclass_)
5,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/core/getlimits.py:709(max)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/core/fromnumeric.py:200(reshape)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/core/fromnumeric.py:195(_reshape_dispatcher)
54,0.000,0.000,0.001,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2979(prod)
137,0.000,0.000,0.001,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/core/_methods.py:61(_all)
5,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/core/getlimits.py:696(min)
4,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/lib/format.py:223(read_magic)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/lib/shape_base.py:600(<listcomp>)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/lib/shape_base.py:508(_expand_dims_dispatcher)
1,0.000,0.000,0.001,0.001,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/lib/npyio.py:91(zipfile_factory)
4,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/lib/utils.py:1027(safe_eval)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/lib/npyio.py:72(__init__)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/lib/npyio.py:209(__exit__)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/lib/npyio.py:225(__del__)
4,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/lib/format.py:196(_check_version)
12,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/lib/format.py:652(<genexpr>)
1722,0.009,0.000,0.009,0.000,{method 'put' of '_queue.SimpleQueue' objects}
314,0.001,0.000,0.001,0.000,{method 'item' of 'numpy.generic' objects}
137,0.000,0.000,0.001,0.000,{method 'all' of 'numpy.ndarray' objects}
168,0.033,0.000,0.033,0.000,{method 'astype' of 'numpy.ndarray' objects}
7,0.037,0.005,0.037,0.005,{method 'copy' of 'numpy.ndarray' objects}
329,0.000,0.000,0.000,0.000,{method 'ravel' of 'numpy.ndarray' objects}
14,0.000,0.000,0.000,0.000,{method 'reshape' of 'numpy.ndarray' objects}
32,0.000,0.000,0.000,0.000,{method 'tobytes' of 'numpy.ndarray' objects}
382,0.001,0.000,0.001,0.000,{built-in method numpy.array}
422,0.000,0.000,0.000,0.000,{built-in method numpy.asarray}
2,0.000,0.000,0.000,0.000,{built-in method numpy.asanyarray}
13,0.000,0.000,0.000,0.000,{built-in method numpy.arange}
2,0.000,0.000,0.000,0.000,{built-in method numpy.zeros}
8,0.000,0.000,0.000,0.000,{built-in method numpy.fromiter}
212,0.000,0.000,0.000,0.000,{built-in method numpy.frombuffer}
2,0.000,0.000,0.000,0.000,{built-in method numpy.core._multiarray_umath.normalize_axis_index}
195,0.001,0.000,0.001,0.000,{method 'reduce' of 'numpy.ufunc' objects}
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/lib/npyio.py:212(close)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/numpy/lib/npyio.py:206(__enter__)
29,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/config.py:170(standardize_data_format)
102,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/name_scope.py:18(__init__)
6,0.000,0.000,0.003,0.001,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/activations/activations.py:6(relu)
65,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/name_scope.py:64(current_path)
217,0.000,0.000,0.001,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/variables.py:247(dtype)
24,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/variables.py:557(is_float_dtype)
162,0.000,0.000,0.001,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/variables.py:563(is_int_dtype)
3,0.000,0.000,0.002,0.001,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/activations/activations.py:135(softmax)
446,0.000,0.000,0.001,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/dtypes.py:175(_dtype_and_weaktype)
207,0.001,0.000,0.005,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/dtypes.py:281(result_type)
3,0.000,0.000,0.007,0.002,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/tree/optree_impl.py:35(traverse_children)
238,0.000,0.000,0.001,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/variables.py:206(value)
19,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/api_export.py:23(get_symbol_from_name)
19,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/api_export.py:27(get_name_from_symbol)
653,0.000,0.000,0.002,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/dtypes.py:251(<genexpr>)
142,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/global_state.py:11(set_global_attribute)
14,0.000,0.000,0.026,0.002,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/variables.py:241(assign_add)
486,0.000,0.000,0.001,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/variables.py:569(get_autocast_scope)
3,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/activations/__init__.py:91(get)
3,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/tree/optree_impl.py:316(_packed_nest_with_indices)
653,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/dtypes.py:324(<genexpr>)
19,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/utils/naming.py:8(auto_name)
229,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/config.py:19(floatx)
5,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/config.py:113(image_data_format)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/config.py:194(keras_home)
295,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/config.py:257(backend)
39,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/keras_tensor.py:46(shape)
4,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/keras_tensor.py:68(sparse)
87,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/variables.py:258(shape)
121,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/variables.py:266(trainable)
14,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/variables.py:274(overwrite_with_gradient)
18,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/variables.py:296(regularizer)
12,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/variables.py:312(constraint)
43,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/name_scope.py:71(<listcomp>)
11,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/keras_tensor.py:57(dtype)
42,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/variables.py:547(shape_equal)
9/3,0.000,0.000,0.008,0.003,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/tree/optree_impl.py:33(traverse)
23,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/variables.py:183(_validate_shape)
238,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/variables.py:193(_maybe_autocast)
6,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/variables.py:300(regularizer)
6,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/variables.py:316(constraint)
3245,0.001,0.000,0.002,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/global_state.py:15(get_global_attribute)
102,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/name_scope.py:56(__exit__)
26,0.000,0.000,0.033,0.001,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/variables.py:403(__add__)
366,0.000,0.000,0.001,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/common/stateless_scope.py:100(in_stateless_scope)
3,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/tree/optree_impl.py:92(assert_same_structure)
